Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
554,2014-01-19,2014-01-20,0,763,0,451,1,3,869,1,7,1581,108.72,5,0.2,36.693
554,2014-01-19,2014-01-20,0,763,0,451,1,3,15,0,4,1183,181.47,5,0.7,-320.597
102,2014-02-14,2014-02-19,2,718,0,207,41,0,1047,1,12,1065,16.176,3,0.2,6.066
2045,2016-06-09,2016-06-14,3,192,0,438,3,3,95,0,5,746,122.352,3,0.2,13.7646
399,2014-09-26,2014-09-27,0,427,2,437,3,3,55,0,5,839,585.552,3,0.2,73.194
399,2014-09-26,2014-09-27,0,427,2,437,3,3,1281,1,12,1813,19.44,3,0.0,9.3312
2605,2016-05-30,2016-06-04,3,395,0,187,33,1,452,1,1,614,123.92,5,0.2,9.294
3120,2017-12-19,2017-12-23,3,766,0,362,4,3,152,0,9,1198,13.36,5,0.2,4.008
3120,2017-12-19,2017-12-23,3,766,0,362,4,3,1373,1,14,1552,78.256,2,0.2,-17.6076
3120,2017-12-19,2017-12-23,3,766,0,362,4,3,3,0,4,1181,102.018,7,0.7,-183.6324
3233,2017-12-26,2017-12-26,1,789,1,158,25,0,1412,1,14,1556,750.68,2,0.0,37.534
4186,2017-06-15,2017-06-18,0,244,2,278,21,0,975,1,10,198,44.4,3,0.0,22.2
4186,2017-06-15,2017-06-18,0,244,2,278,21,0,1333,1,14,1544,84.55,5,0.0,22.8285
4186,2017-06-15,2017-06-18,0,244,2,278,21,0,1198,1,12,1784,17.94,3,0.0,8.7906
2030,2016-11-20,2016-11-24,3,696,0,330,6,1,727,1,3,1630,128.4,3,0.0,62.916
25,2014-03-31,2014-04-04,3,414,1,295,8,2,678,1,3,256,1.869,1,0.7,-1.3083
2924,2017-10-08,2017-10-14,3,175,1,437,3,3,1719,2,13,524,103.192,1,0.2,11.6091
2924,2017-10-08,2017-10-14,3,175,1,437,3,3,1523,2,0,957,36.0,2,0.0,6.48
2924,2017-10-08,2017-10-14,3,175,1,437,3,3,1564,2,0,1022,239.96,4,0.0,115.1808
2924,2017-10-08,2017-10-14,3,175,1,437,3,3,1365,1,14,1550,40.68,2,0.0,0.4068
3786,2017-01-30,2017-02-04,3,249,0,295,8,2,81,0,5,1204,419.136,4,0.2,-68.1096
100,2014-12-12,2014-12-17,3,584,0,295,8,2,852,1,7,1493,23.472,3,0.2,7.6284
1553,2015-10-24,2015-10-29,3,543,2,434,41,0,807,1,3,259,3.592,4,0.8,-6.286
3493,2017-04-01,2017-04-04,2,80,1,216,8,2,1855,2,13,1064,23.976,3,0.2,-5.6943
3493,2017-04-01,2017-04-04,2,80,1,216,8,2,948,1,10,202,6.264,3,0.2,2.0358
3493,2017-04-01,2017-04-04,2,80,1,216,8,2,419,1,1,1494,20.808,3,0.2,1.8207
3493,2017-04-01,2017-04-04,2,80,1,216,8,2,110,0,5,772,218.352,3,0.2,-19.1058
4088,2017-01-26,2017-01-27,0,143,0,207,41,0,1307,1,14,1449,18.16,2,0.2,1.816
75,2014-11-28,2014-11-28,1,206,2,438,3,3,1431,1,15,1496,7.36,2,0.0,0.1472
75,2014-11-28,2014-11-28,1,206,2,438,3,3,972,1,10,196,41.4,4,0.0,19.872
75,2014-11-28,2014-11-28,1,206,2,438,3,3,1,0,4,1421,411.332,4,0.15,-4.8392
989,2015-09-04,2015-09-08,3,674,1,374,36,1,687,1,3,248,7.656,4,0.7,-6.1248
3150,2017-06-12,2017-06-16,3,323,0,281,33,1,1582,2,0,1089,63.92,2,0.2,19.176
4093,2017-07-15,2017-07-18,2,526,0,329,30,1,508,1,2,1158,6.56,2,0.0,1.9024
4093,2017-07-15,2017-07-18,2,526,0,329,30,1,955,1,10,218,7.83,3,0.0,3.6018
4093,2017-07-15,2017-07-18,2,526,0,329,30,1,1591,2,0,1460,41.9,2,0.0,8.799
4093,2017-07-15,2017-07-18,2,526,0,329,30,1,83,0,5,847,664.146,6,0.1,88.5528
4093,2017-07-15,2017-07-18,2,526,0,329,30,1,1269,1,12,1482,8.96,2,0.0,4.3904
3364,2017-11-02,2017-11-06,3,750,1,374,36,1,195,0,9,575,3.312,1,0.2,0.6624
3364,2017-11-02,2017-11-06,3,750,1,374,36,1,414,1,1,338,20.136,3,0.2,1.2585
3364,2017-11-02,2017-11-06,3,750,1,374,36,1,888,1,7,455,8.856,3,0.2,2.8782
3364,2017-11-02,2017-11-06,3,750,1,374,36,1,1742,2,13,1621,859.2,4,0.4,-186.16
4694,2016-10-08,2016-10-08,1,356,0,266,3,3,1025,1,12,1711,61.96,2,0.0,27.882
2478,2016-04-08,2016-04-14,3,591,0,458,9,2,874,1,7,140,17.92,4,0.0,8.6016
1681,2015-10-08,2015-10-12,3,484,0,438,3,3,188,0,9,516,145.9,5,0.0,62.737
4945,2017-05-15,2017-05-20,3,350,0,80,11,0,1121,1,12,1662,56.704,2,0.2,19.1376
4945,2017-05-15,2017-05-20,3,350,0,80,11,0,1758,2,13,1316,11.12,2,0.2,3.475
4278,2014-02-24,2014-03-02,3,368,0,286,35,3,1026,1,12,1081,32.896,4,0.2,11.1024
4278,2014-02-24,2014-03-02,3,368,0,286,35,3,1019,1,12,1524,22.776,3,0.2,7.6869
844,2015-05-30,2015-06-01,0,274,0,329,30,1,1740,2,13,1320,239.97,3,0.0,2.3997
844,2015-05-30,2015-06-01,0,274,0,329,30,1,466,1,1,611,160.32,2,0.0,44.8896
844,2015-05-30,2015-06-01,0,274,0,329,30,1,1727,2,13,1274,128.85,3,0.0,3.8655
4614,2016-11-18,2016-11-21,2,419,1,209,0,2,1570,2,0,1028,1319.96,4,0.0,527.984
3146,2017-12-04,2017-12-09,3,541,1,374,36,1,125,0,5,738,239.96,10,0.3,-10.284
3146,2017-12-04,2017-12-09,3,541,1,374,36,1,291,0,9,796,54.768,2,0.2,6.846
3146,2017-12-04,2017-12-09,3,541,1,374,36,1,493,1,2,496,13.392,3,0.2,3.1806
3146,2017-12-04,2017-12-09,3,541,1,374,36,1,1182,1,12,1745,23.92,5,0.2,8.671
3146,2017-12-04,2017-12-09,3,541,1,374,36,1,1473,2,0,998,255.968,4,0.2,-28.7964
1862,2016-06-05,2016-06-07,0,147,0,448,3,3,667,1,3,259,21.552,6,0.2,7.0044
1862,2016-06-05,2016-06-07,0,147,0,448,3,3,470,1,1,52,58.24,4,0.0,15.7248
2430,2016-12-10,2016-12-12,0,694,2,262,3,3,1060,1,12,1651,80.28,12,0.0,36.9288
3886,2017-04-30,2017-05-05,3,245,1,266,3,3,560,1,2,627,9.78,2,0.0,4.0098
4133,2017-04-24,2017-04-28,3,506,2,447,3,3,922,1,8,456,1.81,1,0.0,0.6516
1354,2015-05-08,2015-05-10,0,9,2,329,30,1,1219,1,12,1697,37.94,2,0.0,18.2112
1292,2015-03-31,2015-04-04,3,671,1,216,8,2,1679,2,13,1313,79.96,5,0.2,27.986
3532,2017-08-06,2017-08-11,3,736,1,69,41,0,1263,1,12,12,115.296,3,0.2,40.3536
4009,2017-12-02,2017-12-06,3,381,0,348,25,0,1740,2,13,449,2479.96,4,0.0,743.988
4712,2016-06-06,2016-06-07,0,149,0,258,2,2,1487,2,0,1012,179.94,6,0.0,75.5748
4712,2016-06-06,2016-06-07,0,149,0,258,2,2,1548,2,0,960,26.85,3,0.0,5.1015
4712,2016-06-06,2016-06-07,0,149,0,258,2,2,1553,2,0,1275,323.37,3,0.0,129.348
4712,2016-06-06,2016-06-07,0,149,0,258,2,2,1024,1,12,1694,59.94,3,0.0,28.1718
4712,2016-06-06,2016-06-07,0,149,0,258,2,2,708,1,3,1573,64.14,3,0.0,30.7872
4712,2016-06-06,2016-06-07,0,149,0,258,2,2,659,1,3,234,11.67,3,0.0,5.6016
4712,2016-06-06,2016-06-07,0,149,0,258,2,2,1108,1,12,1828,12.96,2,0.0,6.2208
1064,2015-04-13,2015-04-20,3,716,0,334,25,0,723,1,3,639,17.43,3,0.0,8.0178
4937,2017-05-22,2017-05-26,3,458,0,80,11,0,56,0,5,814,181.986,2,0.3,-54.5958
4937,2017-05-22,2017-05-26,3,458,0,80,11,0,766,1,3,241,1.592,2,0.8,-2.6268
4937,2017-05-22,2017-05-26,3,458,0,80,11,0,1422,1,15,89,22.344,3,0.2,2.5137
2245,2016-12-19,2016-12-25,3,278,1,489,1,3,324,0,16,1370,455.97,6,0.5,-218.8656
2245,2016-12-19,2016-12-25,3,278,1,489,1,3,644,1,3,1626,10.44,6,0.7,-7.656
2245,2016-12-19,2016-12-25,3,278,1,489,1,3,726,1,3,413,5.214,2,0.7,-4.1712
2869,2017-09-22,2017-09-26,3,506,2,96,27,1,1350,1,14,1543,67.4,5,0.0,17.524
3819,2017-09-07,2017-09-08,0,395,0,125,42,3,222,0,9,483,25.16,2,0.0,10.5672
3819,2017-09-07,2017-09-08,0,395,0,125,42,3,1787,2,13,1097,126.56,4,0.2,47.46
699,2014-11-28,2014-12-01,0,688,0,438,3,3,470,1,1,52,43.68,3,0.0,11.7936
699,2014-11-28,2014-12-01,0,688,0,438,3,3,1561,2,0,1085,139.93,7,0.0,34.9825
4335,2014-11-12,2014-11-16,3,189,1,207,41,0,572,1,2,244,2.672,1,0.2,0.334
4335,2014-11-12,2014-11-16,3,189,1,207,41,0,1423,1,15,77,16.656,6,0.2,-3.123
4335,2014-11-12,2014-11-16,3,189,1,207,41,0,1569,2,0,911,79.512,3,0.2,20.8719
4335,2014-11-12,2014-11-16,3,189,1,207,41,0,1251,1,12,1812,36.288,7,0.2,12.7008
4335,2014-11-12,2014-11-16,3,189,1,207,41,0,44,0,4,316,67.9932,1,0.32,-12.9987
3107,2017-10-02,2017-10-06,2,410,1,310,0,2,243,0,9,1047,10.16,2,0.0,3.4544
1124,2015-12-14,2015-12-18,3,424,1,215,22,2,274,0,9,1486,6.16,2,0.0,1.9712
1124,2015-12-14,2015-12-18,3,424,1,215,22,2,587,1,2,358,56.3,2,0.0,15.764
4381,2015-12-06,2015-12-10,3,336,0,338,26,3,1016,1,12,1793,6.48,1,0.0,3.1104
4381,2015-12-06,2015-12-10,3,336,0,338,26,3,1293,1,14,1549,1325.85,5,0.0,238.653
4381,2015-12-06,2015-12-10,3,336,0,338,26,3,1012,1,10,190,14.94,3,0.0,6.8724
3472,2017-03-31,2017-04-02,2,354,1,21,9,2,684,1,3,902,34.54,1,0.0,17.27
3472,2017-03-31,2017-04-02,2,354,1,21,9,2,1604,2,6,805,2999.95,5,0.0,1439.976
3472,2017-03-31,2017-04-02,2,354,1,21,9,2,655,1,3,265,64.12,4,0.0,30.7776
3952,2017-03-13,2017-03-13,1,719,2,80,11,0,494,1,2,453,19.456,4,0.2,2.1888
3952,2017-03-13,2017-03-13,1,719,2,80,11,0,1639,2,11,790,209.986,2,0.3,8.9994
3952,2017-03-13,2017-03-13,1,719,2,80,11,0,576,1,2,539,29.76,5,0.2,1.86
3952,2017-03-13,2017-03-13,1,719,2,80,11,0,107,0,5,1367,89.768,1,0.3,-2.5648
3952,2017-03-13,2017-03-13,1,719,2,80,11,0,1604,2,6,805,959.984,2,0.2,335.9944
3952,2017-03-13,2017-03-13,1,719,2,80,11,0,1138,1,12,1785,15.552,3,0.2,5.6376
3952,2017-03-13,2017-03-13,1,719,2,80,11,0,1727,2,13,1274,34.36,1,0.2,-7.3015
601,2014-12-05,2014-12-09,3,245,1,94,33,1,1083,1,12,1676,98.376,3,0.2,35.6613
601,2014-12-05,2014-12-09,3,245,1,94,33,1,790,1,3,973,29.94,4,0.7,-23.952
601,2014-12-05,2014-12-09,3,245,1,94,33,1,1199,1,12,340,17.472,3,0.2,5.6784
601,2014-12-05,2014-12-09,3,245,1,94,33,1,1745,2,13,1032,36.738,1,0.4,-9.1845
601,2014-12-05,2014-12-09,3,245,1,94,33,1,1741,2,13,1237,179.94,2,0.4,-44.985
2266,2016-12-12,2016-12-16,3,641,0,364,3,3,311,0,9,882,383.64,6,0.0,122.7648
2266,2016-12-12,2016-12-16,3,641,0,364,3,3,422,1,1,305,56.52,3,0.0,15.8256
3553,2017-09-09,2017-09-14,2,454,0,266,3,3,600,1,2,1159,6.56,2,0.0,1.9024
3553,2017-09-09,2017-09-14,2,454,0,266,3,3,112,0,5,1171,243.92,5,0.2,-15.245
3553,2017-09-09,2017-09-14,2,454,0,266,3,3,1023,1,12,162,47.52,9,0.0,22.8096
4079,2017-10-04,2017-10-08,3,609,2,88,18,1,139,0,9,15,19.98,1,0.0,8.5914
2652,2016-05-09,2016-05-13,3,609,2,329,30,1,485,1,2,1412,8.0,5,0.0,3.44
211,2014-12-15,2014-12-19,2,397,0,437,3,3,274,0,9,1486,6.16,2,0.0,1.9712
2920,2017-11-30,2017-12-04,3,782,2,329,30,1,1359,1,14,927,83.56,4,0.0,1.6712
2920,2017-11-30,2017-12-04,3,782,2,329,30,1,1725,2,13,1227,546.06,3,0.0,163.818
2920,2017-11-30,2017-12-04,3,782,2,329,30,1,1354,1,14,647,269.49,3,0.0,5.3898
1466,2015-03-19,2015-03-20,0,293,0,241,3,3,917,1,8,1510,10.9,5,0.0,3.597
784,2014-07-19,2014-07-24,3,272,2,175,24,3,711,1,3,72,6.096,2,0.2,2.2098
1940,2016-12-08,2016-12-11,2,197,0,438,3,3,1307,1,14,1449,34.05,3,0.0,9.534
1940,2016-12-08,2016-12-11,2,197,0,438,3,3,1403,1,14,643,352.38,2,0.0,81.0474
743,2014-10-13,2014-10-18,2,519,1,240,28,1,97,0,5,754,245.98,2,0.0,27.0578
743,2014-10-13,2014-10-18,2,519,1,240,28,1,836,1,3,673,18.94,1,0.0,9.47
4760,2017-11-19,2017-11-25,3,368,0,86,33,1,799,1,3,992,59.913,7,0.7,-45.9333
3999,2017-09-24,2017-09-24,1,99,1,247,19,1,1709,2,13,1242,391.98,2,0.0,109.7544
3999,2017-09-24,2017-09-24,1,99,1,247,19,1,1748,2,13,1620,437.85,3,0.0,131.355
1585,2015-09-25,2015-09-29,3,665,0,96,27,1,745,1,3,701,68.62,2,0.0,32.2514
3821,2017-02-13,2017-02-20,3,721,0,28,18,1,1428,1,15,88,25.02,3,0.0,6.5052
3821,2017-02-13,2017-02-20,3,721,0,28,18,1,489,1,2,287,10.71,3,0.0,2.7846
115,2014-10-03,2014-10-03,1,227,0,94,33,1,607,1,2,887,55.984,2,0.2,4.1988
115,2014-10-03,2014-10-03,1,227,0,94,33,1,891,1,7,471,14.48,5,0.2,4.887
115,2014-10-03,2014-10-03,1,227,0,94,33,1,1545,2,0,997,142.488,3,0.2,-3.5622
1979,2016-08-27,2016-08-29,2,736,1,207,41,0,1395,1,14,1293,14.16,1,0.2,1.062
1979,2016-08-27,2016-08-29,2,736,1,207,41,0,1260,1,12,1472,79.92,5,0.2,27.972
1362,2015-12-03,2015-12-07,3,105,1,329,30,1,789,1,3,712,590.352,6,0.2,206.6232
2238,2016-09-20,2016-09-25,3,286,1,178,31,2,187,0,9,504,17.088,2,0.2,1.068
2238,2016-09-20,2016-09-25,3,286,1,178,31,2,97,0,5,754,98.392,1,0.2,-11.0691
2916,2017-03-25,2017-03-31,3,387,0,329,30,1,522,1,2,1117,11.05,5,0.0,2.9835
1683,2015-12-06,2015-12-11,3,16,0,438,3,3,411,1,1,459,7.78,2,0.0,2.0228
3130,2017-08-31,2017-09-05,3,85,0,308,16,2,1547,2,0,1269,659.9,2,0.0,217.767
1410,2015-10-05,2015-10-07,0,484,0,83,33,1,1524,2,0,1404,53.04,3,0.2,-4.641
3209,2017-08-18,2017-08-22,3,333,1,452,45,3,1517,2,0,1276,843.9,2,0.0,371.316
3209,2017-08-18,2017-08-22,3,333,1,452,45,3,1522,2,0,910,1496.16,9,0.0,224.424
2436,2016-02-02,2016-02-07,3,6,0,329,30,1,1404,1,14,290,117.96,2,0.0,5.898
2596,2016-08-23,2016-08-27,3,399,1,329,30,1,552,1,2,527,21.3,5,0.0,8.733
2596,2016-08-23,2016-08-27,3,399,1,329,30,1,416,1,1,8,1040.8,5,0.0,281.016
2596,2016-08-23,2016-08-27,3,399,1,329,30,1,537,1,2,1139,29.34,6,0.0,7.9218
3318,2017-06-30,2017-07-04,3,237,1,289,40,2,189,0,9,120,19.52,2,0.2,5.368
822,2015-09-18,2015-09-21,0,158,0,437,3,3,1408,1,14,1518,443.92,4,0.0,8.8784
4575,2016-09-25,2016-09-30,3,677,1,229,47,0,1510,2,0,1016,499.95,5,0.0,174.9825
4575,2016-09-25,2016-09-30,3,677,1,229,47,0,495,1,2,1041,3.04,1,0.0,1.0336
4575,2016-09-25,2016-09-30,3,677,1,229,47,0,120,0,5,752,201.96,2,0.0,50.49
4575,2016-09-25,2016-09-30,3,677,1,229,47,0,165,0,9,566,68.64,11,0.0,17.16
2036,2016-10-24,2016-10-28,2,786,1,266,3,3,1549,2,0,1083,100.0,4,0.0,21.0
2036,2016-10-24,2016-10-28,2,786,1,266,3,3,1537,2,0,1026,359.98,2,0.0,21.5988
326,2014-09-29,2014-10-01,2,606,2,452,45,3,192,0,9,1029,6.16,2,0.0,2.9568
326,2014-09-29,2014-10-01,2,606,2,452,45,3,350,0,16,320,2348.82,9,0.0,399.2994
3781,2017-06-26,2017-07-01,3,233,1,295,8,2,1011,1,10,222,13.872,6,0.2,4.6818
3781,2017-06-26,2017-07-01,3,233,1,295,8,2,71,0,5,837,273.552,3,0.2,-13.6776
4637,2016-08-21,2016-08-23,2,623,2,374,36,1,342,0,16,907,815.292,9,0.4,-339.705
343,2014-02-11,2014-02-15,3,560,0,77,44,2,1495,2,0,600,234.45,3,0.0,103.158
343,2014-02-11,2014-02-15,3,560,0,77,44,2,357,0,16,826,1256.22,6,0.0,75.3732
343,2014-02-11,2014-02-15,3,560,0,77,44,2,767,1,3,1637,17.46,2,0.0,8.2062
1730,2016-09-23,2016-09-28,2,166,2,329,30,1,810,1,3,16,10.528,7,0.2,3.6848
1259,2015-12-05,2015-12-06,0,719,2,11,20,0,662,1,3,1521,152.8,5,0.0,76.4
3270,2017-09-03,2017-09-08,3,668,2,230,3,3,731,1,3,1485,82.56,5,0.2,28.896
3270,2017-09-03,2017-09-08,3,668,2,230,3,3,1470,2,0,952,284.97,3,0.0,85.491
3065,2017-03-26,2017-04-02,3,522,1,114,20,0,294,0,9,415,60.84,3,0.0,23.1192
647,2014-12-21,2014-12-27,3,303,0,437,3,3,121,0,5,1363,1325.76,6,0.2,149.148
647,2014-12-21,2014-12-27,3,303,0,437,3,3,58,0,5,1378,572.16,3,0.2,35.76
568,2014-09-23,2014-09-28,3,379,2,240,33,1,1201,1,12,540,28.8,9,0.2,10.08
2940,2017-04-02,2017-04-05,0,58,2,291,5,1,477,1,2,1124,11.12,4,0.0,2.8912
2131,2016-04-01,2016-04-05,2,188,2,94,9,2,253,0,9,1345,7.04,4,0.0,3.0976
1663,2015-05-15,2015-05-20,2,34,1,419,9,2,892,1,7,1609,17.94,3,0.0,8.7906
3204,2017-03-23,2017-03-26,0,694,2,452,45,3,726,1,3,413,34.76,5,0.2,11.297
3348,2017-04-14,2017-04-19,3,328,1,314,28,1,285,0,9,1561,74.45,5,0.0,20.1015
860,2015-01-04,2015-01-09,3,22,1,4,44,2,183,0,9,493,192.22,14,0.0,69.1992
4160,2017-11-02,2017-11-07,3,342,0,432,42,3,1127,1,12,1817,19.44,3,0.0,9.3312
3642,2017-07-17,2017-07-19,2,37,1,14,3,3,1272,1,12,1818,32.4,5,0.0,15.552
3642,2017-07-17,2017-07-19,2,37,1,14,3,3,870,1,7,1249,57.9,5,0.0,28.95
3642,2017-07-17,2017-07-19,2,37,1,14,3,3,1381,1,14,1506,10.56,2,0.0,0.0
3642,2017-07-17,2017-07-19,2,37,1,14,3,3,22,0,4,168,1194.165,5,0.15,210.735
3001,2017-10-06,2017-10-11,3,527,1,329,30,1,1083,1,12,1676,40.99,1,0.0,20.0851
4270,2014-11-04,2014-11-11,3,751,1,262,3,3,500,1,2,1152,2.94,1,0.0,0.7938
2394,2016-12-18,2016-12-21,0,29,2,430,35,3,705,1,3,1602,45.24,4,0.7,-30.16
2394,2016-12-18,2016-12-21,0,29,2,430,35,3,612,1,2,1118,18.688,4,0.2,2.336
2394,2016-12-18,2016-12-21,0,29,2,430,35,3,1199,1,12,340,11.648,2,0.2,3.7856
2394,2016-12-18,2016-12-21,0,29,2,430,35,3,1483,2,0,1465,112.776,3,0.2,-8.4582
2394,2016-12-18,2016-12-21,0,29,2,430,35,3,342,0,16,907,377.45,5,0.5,-264.215
2394,2016-12-18,2016-12-21,0,29,2,430,35,3,950,1,10,272,15.936,4,0.2,5.1792
2394,2016-12-18,2016-12-21,0,29,2,430,35,3,1852,2,13,1038,28.68,3,0.2,-7.17
1829,2016-09-24,2016-10-01,3,153,2,24,4,3,232,0,9,592,21.44,2,0.2,7.504
1829,2016-09-24,2016-10-01,3,153,2,24,4,3,1337,1,14,1437,511.056,9,0.2,-95.823
2346,2016-07-21,2016-07-21,1,366,1,330,33,1,498,1,2,351,18.656,2,0.2,1.3992
2346,2016-07-21,2016-07-21,1,366,1,330,33,1,681,1,3,1622,11.088,7,0.7,-8.1312
2346,2016-07-21,2016-07-21,1,366,1,330,33,1,1362,1,14,1383,66.688,1,0.2,4.168
2346,2016-07-21,2016-07-21,1,366,1,330,33,1,1411,1,14,645,99.488,2,0.2,8.7052
2351,2016-06-11,2016-06-15,3,683,0,452,45,3,1000,1,10,193,14.62,2,0.0,6.8714
2351,2016-06-11,2016-06-15,3,683,0,452,45,3,835,1,3,1642,53.984,14,0.2,17.5448
2351,2016-06-11,2016-06-15,3,683,0,452,45,3,1550,2,0,1000,389.97,3,0.0,132.5898
1339,2015-06-09,2015-06-11,2,748,0,382,10,3,249,0,9,1033,355.36,4,0.0,92.3936
1339,2015-06-09,2015-06-11,2,748,0,382,10,3,1842,2,13,523,140.376,3,0.2,8.7735
3366,2017-10-27,2017-11-03,3,691,1,109,41,0,879,1,7,7,15.84,2,0.2,5.544
3366,2017-10-27,2017-11-03,3,691,1,109,41,0,1088,1,12,1762,8.448,2,0.2,2.64
2415,2016-01-22,2016-01-27,3,486,0,452,45,3,1241,1,12,1814,12.96,2,0.0,6.2208
442,2014-05-28,2014-06-02,3,594,1,452,45,3,1730,2,13,890,57.408,6,0.2,5.7408
442,2014-05-28,2014-06-02,3,594,1,452,45,3,1598,2,0,912,27.6,4,0.0,2.208
328,2014-12-29,2015-01-05,3,791,0,80,11,0,142,0,9,1539,38.976,3,0.6,-50.6688
2370,2016-07-28,2016-08-03,3,676,2,201,20,0,910,1,8,1499,20.44,7,0.0,9.198
2370,2016-07-28,2016-08-03,3,676,2,201,20,0,1153,1,12,1671,109.92,2,0.0,53.8608
2343,2016-09-24,2016-09-30,3,102,0,52,34,0,687,1,3,248,6.38,1,0.0,2.9348
2343,2016-09-24,2016-09-30,3,102,0,52,34,0,1110,1,12,1830,6.48,1,0.0,3.1104
739,2014-04-02,2014-04-08,3,631,0,20,9,2,1256,1,12,1782,15.84,3,0.0,7.128
739,2014-04-02,2014-04-08,3,631,0,20,9,2,1713,2,13,1098,1049.93,7,0.0,293.9804
739,2014-04-02,2014-04-08,3,631,0,20,9,2,452,1,1,614,154.9,5,0.0,40.274
1208,2015-11-05,2015-11-05,1,434,0,452,45,3,747,1,3,270,98.352,3,0.2,35.6526
392,2014-07-28,2014-07-28,1,147,0,13,8,2,908,1,8,1197,14.32,5,0.2,5.191
392,2014-07-28,2014-07-28,1,147,0,13,8,2,264,0,9,505,129.888,6,0.2,12.9888
392,2014-07-28,2014-07-28,1,147,0,13,8,2,849,1,7,4,48.944,7,0.2,16.5186
1047,2015-12-26,2015-12-31,3,626,2,207,41,0,81,0,5,1204,275.058,3,0.3,-90.3762
4432,2015-12-10,2015-12-16,3,435,1,28,18,1,495,1,2,1041,27.36,9,0.0,9.3024
4432,2015-12-10,2015-12-16,3,435,1,28,18,1,1106,1,12,1331,44.75,5,0.0,20.585
4432,2015-12-10,2015-12-16,3,435,1,28,18,1,1848,2,13,430,134.99,1,0.0,36.4473
4432,2015-12-10,2015-12-16,3,435,1,28,18,1,1023,1,12,162,26.4,5,0.0,12.672
4432,2015-12-10,2015-12-16,3,435,1,28,18,1,61,0,5,750,542.94,3,0.0,141.1644
2106,2016-05-05,2016-05-07,2,32,0,438,3,3,329,0,16,835,71.088,2,0.2,-1.7772
3326,2017-10-14,2017-10-18,3,25,2,80,11,0,650,1,3,714,27.396,9,0.8,-42.4638
3326,2017-10-14,2017-10-18,3,25,2,80,11,0,812,1,3,421,13.456,1,0.8,-23.548
2363,2016-11-05,2016-11-05,1,253,0,243,41,0,975,1,10,198,11.84,1,0.2,4.44
3773,2017-11-03,2017-11-08,3,592,0,438,3,3,1198,1,12,1784,35.88,6,0.0,17.5812
2095,2016-11-24,2016-11-26,0,121,2,86,33,1,861,1,7,373,40.752,3,0.2,15.282
2095,2016-11-24,2016-11-26,0,121,2,86,33,1,1595,2,0,1593,139.96,5,0.2,-22.7435
4252,2014-12-14,2014-12-21,3,717,0,281,33,1,600,1,2,1159,2.624,1,0.2,0.2952
4252,2014-12-14,2014-12-21,3,717,0,281,33,1,346,0,16,855,136.53,1,0.4,-52.3365
4252,2014-12-14,2014-12-21,3,717,0,281,33,1,1547,2,0,1269,263.96,1,0.2,42.8935
653,2014-11-03,2014-11-08,3,653,0,147,5,1,1438,1,15,92,11.64,3,0.0,3.3756
3521,2017-09-22,2017-09-25,2,674,1,329,30,1,840,1,3,697,40.176,3,0.2,14.5638
4479,2015-05-08,2015-05-15,3,577,0,329,30,1,175,0,9,479,79.44,3,0.0,30.1872
4479,2015-05-08,2015-05-15,3,577,0,329,30,1,1421,1,15,460,357.93,3,0.0,7.1586
4479,2015-05-08,2015-05-15,3,577,0,329,30,1,93,0,5,1450,127.764,2,0.1,21.294
4479,2015-05-08,2015-05-15,3,577,0,329,30,1,1612,2,6,1446,2799.944,7,0.2,1014.9797
4479,2015-05-08,2015-05-15,3,577,0,329,30,1,1215,1,12,1799,19.44,3,0.0,9.3312
3103,2017-07-31,2017-07-31,1,445,0,80,11,0,1798,2,13,1101,36.792,1,0.2,4.1391
4294,2014-03-01,2014-03-05,3,331,2,329,30,1,1817,2,13,1416,5.94,3,0.0,1.6038
3119,2017-09-25,2017-09-29,3,26,0,407,44,2,1341,1,14,1504,177.55,5,0.0,47.9385
1113,2015-10-09,2015-10-12,2,92,1,11,20,0,1517,2,0,999,619.95,5,0.0,111.591
1113,2015-10-09,2015-10-12,2,92,1,11,20,0,1821,2,13,944,29.16,3,0.0,8.4564
1113,2015-10-09,2015-10-12,2,92,1,11,20,0,883,1,7,1493,57.96,7,0.0,27.2412
1113,2015-10-09,2015-10-12,2,92,1,11,20,0,457,1,1,294,29.403,3,0.1,5.2272
3335,2017-03-29,2017-04-02,2,633,0,233,12,0,1326,1,14,113,81.4,5,0.0,21.164
1315,2015-11-14,2015-11-17,0,417,1,464,35,3,904,1,8,122,8.72,5,0.2,2.289
1315,2015-11-14,2015-11-17,0,417,1,464,35,3,1466,2,0,918,91.176,3,0.2,4.5588
1315,2015-11-14,2015-11-17,0,417,1,464,35,3,1540,2,0,1266,159.968,4,0.2,29.994
2732,2016-09-26,2016-09-30,3,242,1,438,3,3,1279,1,12,1689,12.96,2,0.0,6.2208
41,2014-09-22,2014-09-27,3,779,1,80,11,0,1375,1,14,1366,331.536,3,0.2,-82.884
852,2015-09-25,2015-09-27,0,233,1,329,30,1,1576,2,0,1327,899.91,9,0.0,395.9604
931,2015-05-04,2015-05-08,3,34,1,207,41,0,1794,2,13,1448,946.344,7,0.2,118.293
3134,2017-12-08,2017-12-13,3,400,0,272,47,0,1545,2,0,997,178.11,3,0.0,32.0598
